Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-10-24 12:53:34,Legs,1h 18m,Calf Raise:  on Leg Press,5,155.0,12,0,0,,,
2024-10-24 12:53:34,Legs,1h 18m,Calf Raise:  on Leg Press,6,155.0,12,0,0,,,
2024-10-24 12:53:34,Legs,1h 18m,Leg Curl:  Variable Machine,1,74.0,12,0,0,,,
2024-10-24 12:53:34,Legs,1h 18m,Leg Curl:  Variable Machine,2,87.0,12,0,0,,,
2024-10-24 12:53:34,Legs,1h 18m,Leg Curl:  Variable Machine,3,101.0,12,0,0,,,
2024-10-24 12:53:34,Legs,1h 18m,Leg Extension:  Variable Machine,1,74.99999999999999,12,0,0,,,
2024-10-24 12:53:34,Legs,1h 18m,Ab Wheel,1,0.0,7,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,1,95.0,12,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,2,115.0,8,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,3,115.0,4,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,4,135.0,4,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,5,135.0,1,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,6,135.0,1,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,7,115.0,5,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Incline Bench Press,1,30.0,12,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Incline Bench Press,2,30.0,12,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Incline Bench Press,3,35.0,12,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Incline Bench Press,4,40.0,8,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Lower Chest Dumbell,1,20.0,12,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Lower Chest Dumbell,2,25.0,12,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Lower Chest Dumbell,3,30.0,12,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Military Press,1,45.0,12,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Military Press,2,55.0,8,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Military Press,3,65.0,4,0,0,,,
2024-10-29 09:16:28,Chest and Triceps,53m,Military Press,4,65.0,3,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Seated Rows (Others),1,70.0,12,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Seated Rows (Others),2,80.0,12,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Seated Rows (Others),3,90.0,12,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Seated Rows (Others),4,100.0,12,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Seated Rows (Others),5,160.0,6,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Bicep Curl (Dumbbell),1,20.0,12,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Bicep Curl (Dumbbell),2,20.0,12,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Bicep Curl (Dumbbell),3,25.0,12,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Situps With Arms Curling Into Under Leg,1,0.0,13,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Situps With Arms Curling Into Under Leg,2,0.0,13,0,0,,,
2024-11-01 08:01:37,Back and Biceps,33m,Situps With Arms Curling Into Under Leg,3,0.0,13,0,0,,,
